step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
3480,2,816698.0,911273.4275949475,28241419467.33036,0.4273650201347142,117587,232239,22305
3480,1,822345.0,2176962.6265006675,162845967507.6401,0.43180227514031944,154882,241619,16664
3480,3,822506.0,1033253.0515750749,27571591788.18141,0.32453258626279485,107109,236558,24283
3480,4,810067.0,332724.5413945021,1149697539.0504518,0.13050399168439827,180704,154724,17968
3500,2,825895.0,437885.0640082058,2659531247.7734785,0.1742989205686036,135328,180393,19164
3500,1,817320.0,1920211.7790741099,153185295955.30902,0.5220699366418493,102524,261646,18528
3500,3,810526.0,2155554.551781923,59188089940.37918,0.16007597384246636,99359,237581,22166
3500,4,817875.0,718329.7077519884,4775759158.740832,0.11630667110587661,223071,185520,21362
3520,2,816612.0,218894.12911334762,908520729.7055938,0.23827390245288183,190988,147778,17568
3520,1,810331.0,873222.037374357,11897143974.491125,0.19606641432123675,158306,219238,21290
3520,3,823417.0,1623608.7941881744,43522502419.33264,0.20747268727630808,122383,231820,23407
3520,4,821256.0,2159665.8296185737,163480509178.673,0.44045620435155475,88605,266304,18955
3540,2,822178.0,2240490.849461681,185592223068.93326,0.4646043683605774,89582,277049,17806
3540,1,818553.0,862867.9652325741,29004078689.43834,0.48953105435467087,118157,233630,22485
3540,3,814608.0,252100.86100349447,795377718.1767566,0.15726592242669135,169761,150920,17458
3540,4,816277.0,598476.412902682,4416996825.654117,0.15496830174724205,182782,203541,23471
