step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
3480,3,813851.0,973789.5974742966,27483741505.298805,0.3642130119736076,139419,189179,18962
3480,4,815188.0,570968.3925514175,7529401584.483778,0.29023259858621103,138196,231081,23884
3500,2,818740.0,1045383.3398277134,33140613946.374454,0.38108272730639087,104378,222725,21879
3500,1,818867.0,1029125.4653196009,24551090828.6034,0.2913023629245465,120520,223115,21857
3500,3,813740.0,203160.31703116838,670639834.7533715,0.20418387726702358,204657,142123,17616
3500,4,820269.0,2490186.8086364334,161446331692.47137,0.3271705388483026,130727,277177,19868
3520,2,816917.0,818800.7854230471,23204728424.54997,0.4349405035105143,176132,151461,17315
3520,1,820617.0,571569.5426149173,3661567994.6480327,0.14084414917375374,115117,245012,24013
3520,3,811226.0,2310910.745214693,164146036818.49347,0.38625482857776344,150274,241502,18177
3520,4,822856.0,856943.0710235498,28796343064.51112,0.49276886514317747,118759,227165,21715
3540,2,823632.0,861645.2084631436,29578360468.484447,0.500641684194356,121044,234693,22336
3540,1,814354.0,576487.6120038602,4983103554.911163,0.18842122278365955,183101,219613,23045
3540,3,821624.0,980937.5311689542,26864959768.619553,0.35084343644879745,171260,148167,17293
3540,4,812006.0,2208344.7196397246,158382252510.18738,0.40811508239721117,84877,262667,18546
