step,district,population,perimeter,area,polsby_popper
16500,2,812891.0,2320012.295196831,165801164196.62332,0.3870943805560791
16500,1,823113.0,751208.3021343958,20751025846.972786,0.46209224214325184
16500,3,820019.0,658447.4738752783,4894267192.579947,0.14185846867004945
16500,4,815593.0,858529.3325585742,28362219066.026215,0.48354822719244256
16520,2,819220.0,879553.9433196563,28464357223.859634,0.4623664197422391
16520,1,818787.0,1143845.6663274243,23622768431.70949,0.2268850052608072
16520,3,810900.0,2140955.9414889,135232921673.69102,0.37074630793281405
16520,4,822709.0,1366783.747379676,32488628972.942112,0.21854538332079285
16540,2,823839.0,701984.3888246822,12987406235.446821,0.3311901263954755
16540,1,809924.0,2182776.9528000075,156904896040.06964,0.41383540222976617
16540,3,820103.0,1391158.6062248035,47372995223.66325,0.30760076760161625
16540,4,817750.0,398387.5505058698,2543378803.022533,0.20137678115192917
16560,2,822151.0,1209900.217491685,51570183222.13434,0.442699905049395
16560,1,814865.0,780279.4178053036,11814819860.686981,0.24385780811820368
16560,3,812798.0,259121.65595639334,1483926896.0157628,0.2777249834701398
16560,4,821802.0,2121641.9929877045,154939746323.3652,0.43254221439120877
16580,2,816937.0,549495.3959811131,4747762499.073299,0.1975926263700882
16580,1,825215.0,1263597.3467745609,51559540206.78958,0.40579013900047484
16580,3,819343.0,255388.30901996756,1488226223.9691803,0.2867324145252955
16580,4,810121.0,2135840.7421390703,162013147372.37027,0.4462953786337194
16600,2,821135.0,2225295.876747871,150323070045.17273,0.381469635470766
16600,1,814478.0,1386881.3464321038,39493623452.13089,0.2580228876302034
16600,3,824525.0,825862.1027217687,28809388877.18547,0.5307974583854939
16600,4,811478.0,276383.8924368558,1182593927.7132797,0.19454498988975885
16620,2,813725.0,224836.56593633827,1241180342.5000448,0.30853956712438746
16620,1,822607.0,805554.9477489728,28749656657.022827,0.5567396955527422
16620,3,816519.0,2105445.043969772,169223040670.2992,0.47971305585328844
16620,4,818765.0,902980.5804968367,20594798632.38027,0.31740268264150084
16640,2,809800.0,244093.8341628274,1303654407.506984,0.27495316475475007
16640,1,822607.0,805554.9477489728,28749656657.022827,0.5567396955527422
16640,3,816207.0,2217541.5416514883,168472443974.63647,0.43052186354999256
16640,4,823002.0,1031361.4270139097,21282921263.03606,0.25143129539723014
16660,2,820136.0,833421.6824364956,28297974301.8381,0.5119595185572144
16660,1,819621.0,299229.9820536786,1412885780.5667377,0.19829269043666245
16660,3,821306.0,2149748.5668074824,157545922175.0725,0.4283923378213308
16660,4,810553.0,1263403.9443659114,32551894044.724987,0.25627230221627173
16680,2,817036.0,832952.4865987743,27408499511.153812,0.49642616828945985
16680,1,815820.0,2394293.1552694878,137533150210.91043,0.3014828462496446
16680,3,817548.0,332228.1035717682,2292345329.4060707,0.26098597645343646
16680,4,821212.0,1492769.7436351764,52574681250.73198,0.29648372909921744
16700,2,815239.0,288065.2249343402,1241387033.180426,0.18799028287058636
16700,1,820221.0,1154036.5002468103,37772797450.899055,0.35641003527559095
16700,3,821248.0,840050.3978907778,28324847184.58626,0.5043903345866889
16700,4,814908.0,1993728.1853274829,152469644633.53656,0.4820158897023847
16720,2,814177.0,1946052.6865273442,161284034791.2885,0.5351703639599754
16720,1,822392.0,842586.6088024708,28226249644.106583,0.499613237922306
16720,3,824827.0,944576.1121046473,28034267188.126377,0.3948436479260816
16720,4,810220.0,339396.20879737235,2264124678.68085,0.2469995880932651
16740,2,819774.0,1013959.6902071573,22874045808.18337,0.2795834569306518
16740,1,824154.0,952897.6200507483,31854827424.99889,0.4408518180278897
16740,3,817785.0,1960058.2721682864,161241155360.0129,0.5274093191052859
16740,4,809903.0,560247.3068506264,3838647709.007124,0.15368396817598154
16760,2,815469.0,891668.38778443,33811141574.836353,0.5343957042447697
16760,1,820859.0,727677.7969136338,6558890350.845055,0.15565460975520476
16760,3,814627.0,1964559.2598069066,161220990328.47684,0.5249297434944931
16760,4,820661.0,900228.4247648711,18217654048.04404,0.28248596238422063
16780,2,815721.0,400665.16547968646,2166692566.365452,0.16960708333091315
16780,1,814906.0,383730.2083176817,3287751489.6390095,0.2805801017553233
16780,3,818080.0,906566.3145222021,31804696145.990467,0.48629741288396683
16780,4,822909.0,2134408.3662228123,182549536100.20737,0.503541847025491
16800,2,816906.0,830932.5752349088,29090279298.9377,0.5294515022607365
16800,1,817543.0,2164445.6710976777,137312534698.03546,0.3683211598638523
16800,3,812835.0,1154006.1444937491,36813063955.51962,0.3473726221207362
16800,4,824332.0,1030658.8115013205,16592798349.709488,0.19629067035506667
16820,2,812676.0,903489.2159396698,18304259507.12027,0.2817838392350331
16820,1,817667.0,467664.653608096,4469341312.125147,0.25679365699368895
16820,3,819712.0,2384476.3758240957,183708240528.14832,0.40602469958680565
16820,4,821561.0,665463.0950292802,13326834954.808542,0.3781716184280509
16840,2,820408.0,627113.6882677613,13570484979.411484,0.43362336157008236
16840,1,821654.0,379946.9482525764,3583034331.075234,0.3118996678355241
16840,3,815173.0,1243991.527142546,40059962907.60098,0.325301122669448
16840,4,814381.0,2036265.661861486,162595194084.11462,0.49277503040522636
16860,2,810406.0,1294812.070985736,35645122182.756996,0.2671754150586934
16860,1,818644.0,2308665.146888709,154998567823.67505,0.3654396414787585
16860,3,825315.0,1053077.6413969898,27794997627.99665,0.3149602316506137
16860,4,817251.0,248804.94821112667,1369988667.7735996,0.27810500969682994
16880,2,810492.0,265242.8304180712,1053591309.938877,0.18818921758201643
16880,1,823593.0,864963.1166929487,27731103733.50864,0.46578107794091844
16880,3,818879.0,2361571.60134676,156821704565.03943,0.35335708112960074
16880,4,818652.0,1180343.6467085509,34202276693.715324,0.3084948700766697
16900,2,816020.0,983259.7960522872,27860167440.4405,0.3621237611204777
16900,1,818076.0,2299514.343943687,168113623648.7436,0.39952184211558195
16900,3,824797.0,368127.7861308307,3422824792.0434885,0.3173929931403405
16900,4,812723.0,932760.943560785,20412060420.97465,0.29481936270747044
16920,2,810310.0,2216792.86612676,118619312612.34909,0.3033297706181584
16920,1,819462.0,1935585.6110270573,70402187981.76166,0.23614091985027919
16920,3,824094.0,389288.5473541415,2526426965.6786776,0.20949485313998387
16920,4,817750.0,818435.2310634272,28260748742.412823,0.5301818981792176
16940,2,824017.0,1217947.7265934972,29124945033.050137,0.24672756931042802
16940,1,813870.0,366560.3007472072,2384847187.6950617,0.22303836045624315
16940,3,816552.0,807806.606753013,28249579790.638268,0.5440102149482652
16940,4,817177.0,2055268.1225742707,160049304290.8188,0.4761312450555023
16960,2,817906.0,953508.715857617,26120743898.0996,0.36103231051454787
16960,1,821075.0,2233645.0077369674,169631388841.76318,0.42725561390323646
16960,3,815119.0,603702.9812226046,5571966173.073414,0.19211960905063202
16960,4,817516.0,890964.2075162726,18484577389.26597,0.29261654262672837
16980,2,817815.0,654153.2352080273,8503613263.839095,0.2497206044608346
16980,1,815673.0,958528.2125099546,26848379304.783314,0.3672130769898641
16980,3,818122.0,904290.0663004245,27888739714.31751,0.42857144647681134
16980,4,820006.0,2257212.767399488,156567944019.26227,0.38616038294644667
17000,2,825433.0,2200013.348048002,140742009444.6928,0.36541214678832434
17000,1,821149.0,1101571.6914324996,29787110250.829582,0.3084698365930728
17000,3,812171.0,827366.9438146314,27746568748.315792,0.509357631666909
17000,4,812863.0,912979.7733588723,21532987858.363964,0.32463238874378075
17020,2,820431.0,1180128.1099986192,37505126075.00408,0.33840921727696927
17020,1,825413.0,1993852.8620070466,153417088516.14395,0.48495047446077827
17020,3,811752.0,367041.3413033184,2032355673.1162734,0.1895743657023109
17020,4,814020.0,820743.1058732499,26854106037.937817,0.5009634909851555
17040,2,819509.0,709578.3123398895,5820591902.851333,0.14527013779197956
17040,1,821981.0,2115884.444353498,150442591426.88266,0.4222763687371684
17040,3,819717.0,1065452.0434487164,34617629667.24215,0.383212245362549
17040,4,810409.0,897575.6923632589,28927863305.225952,0.4512155469057245
17060,2,812675.0,2109337.9604289504,149675551307.7096,0.4227351822431891
17060,1,818757.0,567609.7843834524,3918040461.4776793,0.15281959145911858
17060,3,816028.0,1130520.611236439,35718194015.74167,0.3511901986362236
17060,4,824156.0,935176.9350307437,30496890517.273167,0.4382055268363264
17080,2,823361.0,432810.46483356325,2888594322.554639,0.19377641257697611
17080,1,810933.0,2364348.7114271102,150084792085.315,0.33738323040619567
17080,3,821470.0,1191327.522524418,40001742754.16699,0.3541819513701696
17080,4,815852.0,912856.5139660719,26833547140.16546,0.4046531376249857
17100,2,814646.0,468146.7435506779,3993679051.724285,0.2289913148378447
17100,1,812723.0,2162488.3146847244,160845852431.55698,0.43222729798313
17100,3,820157.0,911933.4301969066,27605268588.56357,0.4171339786487139
17100,4,824090.0,1279954.1016186741,27363876230.357254,0.2098933545855277
17120,2,823432.0,721128.4962827328,11604084311.980175,0.280411244237038
17120,1,813045.0,2028254.5999195445,135062398058.81389,0.4125716493288278
17120,3,823450.0,1358113.7668021473,32664373929.437416,0.2225419552832568
17120,4,811689.0,1297695.209509209,40477820001.97061,0.3020519028445775
17140,2,814623.0,823242.0427060828,28865527027.204613,0.5352223888526757
17140,1,813123.0,295400.1930359655,1385752740.4914837,0.19956025977529074
17140,3,818109.0,2153995.382787296,188356055495.42096,0.5101523774774164
17140,4,825761.0,280036.38310105226,1201341039.0850103,0.1925073243498749
17160,2,818304.0,853639.2547473097,24901805713.08582,0.4294295722915329
17160,1,811477.0,2003005.7139762142,164319787016.73572,0.5146776993367654
17160,3,817813.0,859167.4910757779,29043433266.974766,0.49442696218172677
17160,4,824022.0,386678.67257889477,1543650305.4057941,0.12973535636632047
17180,2,816273.0,2176230.757025353,161752948706.39697,0.42919255767435927
17180,1,815690.0,831110.9348019606,28194738803.79891,0.5129321807885038
17180,3,819223.0,1101486.8895319002,28550671522.576263,0.2957110319572377
17180,4,820430.0,221255.53422434302,1310317269.4299095,0.3363551208732266
17200,2,818082.0,2212202.5691242977,152335857033.70685,0.39116700922640574
17200,1,810737.0,1049711.3613303823,14571978972.435701,0.16618376901344853
17200,3,822686.0,994427.2277188649,26358142128.69577,0.3349489692528892
17200,4,820111.0,901803.7097235237,26542698167.363747,0.4101388387686539
17220,2,823227.0,332316.675625972,1526965724.172319,0.17375402876516463
17220,1,821214.0,811504.9772115753,19908069783.559235,0.3798889338510706
17220,3,816244.0,2143420.150333053,169918094496.88016,0.46476656190296367
17220,4,810931.0,847537.9563676843,28455546297.590378,0.49780411008696857
17240,2,811567.0,780554.3504672715,27846650726.961014,0.5743498796017226
17240,1,809949.0,916805.4032003552,24824055310.063084,0.37113188373079115
17240,3,826005.0,1255729.2112296284,18809551492.41658,0.14989816276070436
17240,4,824095.0,2031978.2420161152,148328418772.7614,0.4514359327286936
17260,2,819778.0,1241309.0562143193,22722820128.169277,0.18531571385822804
17260,1,810507.0,867463.8821181918,29589523090.85121,0.49413432884272507
17260,3,818512.0,2026551.278781757,141144977650.17667,0.4318770225225943
17260,4,822819.0,858751.210887985,26351355433.004932,0.4490328335395635
17280,2,823246.0,741981.1794149915,7526654698.37147,0.1718011543220438
17280,1,816150.0,889376.169535761,29557285462.722935,0.46957334116193544
17280,3,814106.0,2224362.5364124705,160471315358.3315,0.4075642972502712
17280,4,818114.0,838247.6408749898,22253420782.776134,0.39798065667357346
17300,2,810664.0,920952.472049174,32405240700.69094,0.4801209754206947
17300,1,821700.0,2209405.2526685414,167922556553.7507,0.432282980589113
17300,3,819260.0,889602.8813091728,18579285252.26293,0.295016634879462
17300,4,819992.0,206874.13529112312,901593795.497435,0.26473318625936537
17320,2,815102.0,2279344.495069675,154699666398.49414,0.374178908934867
17320,1,818284.0,830198.8306658164,18771178572.913857,0.34224504610265244
17320,3,821899.0,937905.2718347821,29433489123.13655,0.42046868595812104
17320,4,816331.0,1112486.4374498688,16904342207.657457,0.17164007265210446
17340,2,826028.0,811173.0750588295,27829687947.79483,0.5314851651098308
17340,1,815324.0,2122005.2542478857,168839590572.72043,0.47118477014688026
17340,3,813964.0,372589.73781114916,2030012947.5658746,0.18375827015283844
17340,4,816300.0,928969.2489265088,21109384834.120884,0.30738506695955436
17360,2,818122.0,801115.1728596966,27699616948.15908,0.5423675690680269
17360,1,823976.0,1001543.6831975195,21706823205.642914,0.2719357718872745
17360,3,812149.0,447231.5732395769,2785234426.879493,0.17498737120600774
17360,4,817369.0,2130295.1417982327,167617001721.52054,0.464139337476274
17380,2,823593.0,302344.74989102234,1341487463.603812,0.18441303664472053
17380,1,814484.0,2189726.044605111,161667050173.83093,0.4236935087033636
17380,3,809988.0,948216.822894016,24350263225.64224,0.3403284157299684
17380,4,823551.0,1120204.5282129908,32449875439.125137,0.3249587610957406
17400,2,811806.0,448029.22532552213,2496014598.3148317,0.156258732230434
17400,1,818540.0,2093041.6852589382,164204322583.20682,0.47101929028534584
17400,3,817778.0,866157.7607864342,27569166089.034126,0.46178464909438166
17400,4,823492.0,818781.7409219026,25539173031.646355,0.47871870403722394
17420,2,812680.0,941649.9762032903,33407612596.33168,0.4734523813758554
17420,1,813878.0,873209.1720460649,25379249176.298637,0.41826551171580556
17420,3,824615.0,252727.2475801634,966393108.4440613,0.19013389855206006
17420,4,820443.0,2098795.0734210024,160055421421.12775,0.45660449343173076
17440,2,824906.0,857881.9922526779,24864654409.07136,0.4245581557453435
17440,1,819493.0,404397.9529694114,2646296068.120637,0.20334354867139448
17440,3,811975.0,1970781.889235307,163135392324.85168,0.5278140304273317
17440,4,815242.0,913720.9393128889,29162333500.15844,0.43893981995347364
17460,2,820885.0,854437.0291292667,29024275373.174294,0.49958699814793833
17460,1,821850.0,1232166.287553702,26819934873.962406,0.2219877138276589
17460,3,815166.0,824012.4273127906,18227650430.58423,0.3373440324996457
17460,4,813715.0,2030968.7196717663,145736815624.4812,0.4439894705596675
17480,2,819245.0,830603.3076861216,16817695505.137384,0.30632965130512985
17480,1,820001.0,855976.3474969938,28818105986.311985,0.4942557945745072
17480,3,819331.0,941528.786832152,11285644181.86595,0.1599812227181611
17480,4,813039.0,2352317.0034086555,162887230628.88684,0.3699177816111367
17500,2,823300.0,460503.02321634383,4082549594.7124314,0.24192255574336247
17500,1,812586.0,1125075.5335302176,28566057329.316463,0.28359384878854255
17500,3,816224.0,1925529.7512674301,139267064913.33817,0.47201719562433775
17500,4,819506.0,1526976.6458281407,47893004464.83509,0.2581173256698913
17520,2,820694.0,462917.3092122469,3278380093.011353,0.19224822020040622
17520,1,818632.0,2129580.244298177,149890775588.246,0.4153332995291838
17520,3,820208.0,848502.7827489073,27585395036.042553,0.4814847426830027
17520,4,812082.0,1303858.2087677608,39054125584.90223,0.28867957110325754
17540,2,825610.0,860161.1560889366,27471519020.47267,0.46658726963227265
17540,1,811395.0,867477.3786332213,13537927481.455624,0.22607145556923303
17540,3,818565.0,2280885.5018169153,172732605141.9983,0.4172316234911696
17540,4,816046.0,608789.8182545733,6066624658.275528,0.20569428675409968
17560,2,817452.0,524861.0051028603,4589385100.475937,0.20935134231918234
17560,1,816337.0,2292105.570586391,157636488673.68106,0.3770486439607377
17560,3,825269.0,895798.2548911779,28167684296.37651,0.44110358191847154
17560,4,812558.0,989332.2289197096,29415118231.668625,0.37765579067347277
17580,2,816003.0,2139703.2660171734,158054385381.8997,0.4338197454179431
17580,1,824058.0,888763.1848465374,26936791502.28507,0.42853235310799165
17580,3,810307.0,464446.06196326786,3359568265.543673,0.19571439271976004
17580,4,821248.0,1249257.392408146,31457931152.473713,0.2533005691202836
17600,2,815959.0,843698.6653013083,27483885532.456863,0.4851915972440684
17600,1,822273.0,288374.0855185243,1425092445.7464945,0.21534780098358797
17600,3,812083.0,2362391.7826070315,188208004565.57257,0.42378356261951267
17600,4,821301.0,391749.93995064223,2691693758.4262295,0.22040306737052967
17620,2,811823.0,1566373.4581098198,64690007658.86655,0.33132670049119595
17620,1,819768.0,332650.8090812979,2036482315.7137816,0.2312668254633515
17620,3,821593.0,2047911.588505376,126420463725.58235,0.378795521734994
17620,4,818432.0,878217.3045925687,26661722602.039494,0.4344042734791125
17640,2,823799.0,2281478.094149326,158384613394.86588,0.38237566603977485
17640,1,815120.0,396384.87762522907,3126571260.7368565,0.2500598927823518
17640,3,820363.0,1264590.7284693648,32963339482.97118,0.25902464098052236
17640,4,812334.0,910348.6257492136,25334152163.62823,0.38414992863906683
17660,2,816944.0,691963.3198430901,9198550919.5223,0.24141437887856326
17660,1,825178.0,988414.3472044031,25827268687.61386,0.3322081350852777
17660,3,813036.0,1013590.0089060197,24027375058.923767,0.2938945615631801
17660,4,816458.0,2196945.9702411564,160755481636.1422,0.4185399346685844
17680,2,816705.0,282847.81065681344,1173928270.3890586,0.18439357413175625
17680,1,818044.0,1179091.6340518643,36235658161.70121,0.327529861906395
17680,3,825686.0,1840524.5566445934,133347958280.16353,0.49466707189104947
17680,4,811181.0,1245483.2492077865,49051131589.94832,0.3973590538425842
17700,2,811749.0,1295442.7540248893,37209881629.4681,0.27863245416298776
17700,1,817656.0,906670.7197741342,25536069932.295303,0.39035948964310746
17700,3,821608.0,1807034.3632003593,133270994912.27678,0.5128763595689733
17700,4,820603.0,875973.0824796518,23791729828.161938,0.3896317699965079
17720,2,814022.0,699225.8125871256,15507662718.932491,0.3985853261826856
17720,1,821600.0,1225824.6570804394,34136518816.182674,0.28547783128023463
17720,3,822811.0,1917274.4755887873,137400202828.22887,0.46970875659283834
17720,4,813183.0,1114543.697356211,32764291938.85809,0.33144879949943706
17740,2,811820.0,2074266.1710771304,152620859938.585,0.44575353004179247
17740,1,821266.0,1116241.9111936563,34968942306.91912,0.35267584125673457
17740,3,817921.0,688270.9905712733,11927642409.086132,0.3164066074129643
17740,4,820609.0,1116558.8535573466,20291231647.611877,0.20452906535406862
17760,2,816854.0,186005.50359728275,680638448.8357978,0.2472149630688609
17760,1,819177.0,2099562.6785228956,150623645596.01566,0.4293834788930116
17760,3,825349.0,823373.7628356011,27760749766.05334,0.514573015294267
17760,4,810236.0,1372836.1308000977,40743642491.29734,0.27166414031593766
17780,2,824161.0,900385.2259605264,26865935756.984,0.4164425675871142
17780,1,818041.0,259739.77984347747,952450093.582833,0.17740879932195408
17780,3,816423.0,2161220.166105381,171145899380.32834,0.46044561305378434
17780,4,812991.0,808516.1482180231,20844391071.30693,0.4007021566638229
17800,2,817891.0,1023873.3529533704,24261438888.684975,0.29082647383422394
17800,1,817151.0,865441.845574514,23327127693.653595,0.39137704533614975
17800,3,812050.0,384302.95154613024,2670605272.9312773,0.22723337882941394
17800,4,824524.0,2202515.874449935,169549504446.93225,0.43920603027700267
17820,2,811437.0,950584.2256458537,24363792450.272476,0.3388235191298409
17820,1,821332.0,2147122.810574554,161189751746.20105,0.4393731551268502
17820,3,819730.0,364791.85708303517,2347668934.624556,0.22169527977717152
17820,4,819117.0,969153.0913299832,31907463171.103985,0.42689136475555234
17840,2,810744.0,2204569.141878054,169131341509.38336,0.43730708070312935
17840,1,821409.0,932906.0009691522,16929851378.676853,0.24444842094423788
17840,3,816163.0,838152.6481569996,27830193223.836834,0.4978285995917023
17840,4,823300.0,660012.7186711187,5917290190.305017,0.1706978782145148
17860,2,820399.0,2052425.0909688477,169986053386.5315,0.5070940611632386
17860,1,815909.0,957515.0042135564,30518608085.851105,0.4182957095106484
17860,3,825214.0,853632.7142826326,17243476401.52776,0.29736687582158244
17860,4,810094.0,318814.9555036331,2060538428.2917047,0.2547494240285332
17880,2,822555.0,419925.6529642511,3191406734.7128935,0.22742971588227207
17880,1,818191.0,1625610.0358344093,51485467100.55889,0.24482839060076417
17880,3,816691.0,806460.4726375523,26863800420.844116,0.5190523292987419
17880,4,814179.0,2143303.180287698,138268002046.08612,0.37823728252821565
17900,2,812908.0,1400314.5296788355,31773224561.85989,0.20361978102733638
17900,1,823513.0,836407.6083001641,22696448803.475857,0.4076916581297932
17900,3,811671.0,830522.7591802721,26669341478.570736,0.4858688762869
17900,4,823524.0,1963589.8621541266,138669661458.29556,0.45194934039660345
17920,2,825856.0,1470747.1605301367,34198239252.509945,0.198672416004988
17920,1,815274.0,824484.6299270636,27907466188.299927,0.5158995433011961
17920,3,810767.0,1964260.555688681,156731477873.192,0.5104672700777898
17920,4,819719.0,209988.2951954709,971492988.2001756,0.27685945458229866
17940,2,823077.0,481795.2875515858,2410413034.280904,0.13048970083576875
17940,1,815274.0,824484.6299270636,27907466188.299927,0.5158995433011961
17940,3,816403.0,2139092.283753354,164190168334.9167,0.45091841308110253
17940,4,816862.0,850739.6973872106,25300628744.704544,0.4392864233804604
17960,2,815822.0,1421865.0556475741,36571862725.94252,0.22732132725755833
17960,1,819463.0,937780.2372233649,31447743700.232967,0.44936288897955795
17960,3,816032.0,846969.4070713378,15976134902.110485,0.2798634191412241
17960,4,820299.0,2103101.77172788,135812934973.9161,0.3858605865355004
17980,2,820601.0,803717.0479853554,28182965401.052555,0.548264581191134
17980,1,810095.0,2094404.8275362384,164729710378.57196,0.4719114756845715
17980,3,818698.0,393856.99399414705,3342050274.0740247,0.2707358196261137
17980,4,822222.0,1003895.098886777,23553950248.503563,0.29369526814635605
18000,2,819891.0,2272945.262377737,155226732889.29575,0.37757082313673435
18000,1,812525.0,1163395.437796894,33929116227.020245,0.3150124356760968
18000,3,820056.0,928642.6528122078,29129293137.61593,0.42446565519671553
18000,4,819144.0,307696.3270580175,1523534048.270209,0.20221687940420038
18020,2,820904.0,960239.550144793,32469863615.98722,0.4425182122646584
18020,1,816247.0,2015993.0359377826,157081798303.90225,0.48568833555860813
18020,3,821831.0,856902.6446398629,28440961948.275112,0.4867334337006123
18020,4,812634.0,341679.7758878471,1816052434.0375779,0.19547881625908461
18040,2,824451.0,2172739.5721153487,134780143680.8318,0.35877356045799097
18040,1,810796.0,1367060.0515618096,30949524421.99642,0.2081079441845873
18040,3,816915.0,826444.4512372364,27807541322.411335,0.511617179300945
18040,4,819454.0,1002688.6529407438,26271466876.962612,0.32836887574108364
18060,2,812852.0,840976.0080925926,28295989024.875526,0.5027678865790624
18060,1,821774.0,459248.49002222886,3623853311.0830193,0.21591608630704928
18060,3,819237.0,2440631.219405298,186843744330.37866,0.3941704847235189
18060,4,817753.0,241826.46388501534,1045089635.8649254,0.22457207614796218
18080,2,817810.0,982298.4668646625,12553260846.944307,0.16348559220203848
18080,1,819114.0,908149.4479641762,26889856078.313026,0.40971672747289384
18080,3,810033.0,2013149.9508554037,159007974304.6246,0.49303360230575777
18080,4,824659.0,840570.8997339412,21357585072.320248,0.3798510290993853
18100,2,818672.0,341390.07693043526,2112622888.4125228,0.2277875889429057
18100,1,821188.0,2223578.6874810923,166184148171.60663,0.42237135198741144
18100,3,811849.0,919379.8640002662,22237680123.473328,0.33060496191612165
18100,4,819907.0,925480.9790977326,29274225118.709694,0.4294971412789227
18120,2,811559.0,901393.3072746674,24424630943.156384,0.3777541254158704
18120,1,822398.0,2042468.0269465516,130124682520.4832,0.3919755818305805
18120,3,814088.0,1234927.7183449422,36766579167.52899,0.30295631593555494
18120,4,823571.0,876660.5839494956,28492783671.0336,0.4658882784578391
18140,2,812689.0,390166.6973070102,2568035869.3131733,0.2119876471632025
18140,1,823314.0,1159826.214074511,32282692484.618927,0.30157391398867445
18140,3,824298.0,2155704.8400199674,180489756945.0223,0.4880719291917772
18140,4,811315.0,411943.6972064376,4468191003.247722,0.3308764586158348
18160,2,820736.0,879145.1874986358,22850543987.09303,0.3715225691746967
18160,1,819628.0,246953.72782119515,1597102316.7583277,0.32908753380391054
18160,3,812823.0,1181893.37530185,37801634853.77408,0.34006649872463074
18160,4,818429.0,1912102.1469205758,157559395144.5767,0.541541808168198
18180,2,820830.0,446713.1131815782,3240436519.7138247,0.20405910591530604
18180,1,820856.0,982864.9626228933,30282452992.105778,0.3939246961602462
18180,3,818017.0,2280559.0805571736,183074631018.11322,0.4423391471470885
18180,4,811913.0,419273.50933452323,3211155772.269306,0.22954952081524757
18200,2,818029.0,883723.296813627,16611403243.520607,0.26729053286292226
18200,1,817917.0,1029093.5090086455,30327249550.587048,0.3598596979771815
18200,3,818330.0,1568342.4064519193,65519067885.41115,0.3347308984807521
18200,4,817340.0,1980213.939609717,107350955622.68338,0.3440262266862865
18220,2,812206.0,848028.4323920646,29050306283.81245,0.5076212017172289
18220,1,826017.0,395616.94635434,2651309201.479681,0.21287294585054628
18220,3,823577.0,573096.1079017206,5730110459.814673,0.21923906435070875
18220,4,809816.0,2285507.53929553,182376950357.09537,0.4387473403570848
18240,2,812524.0,265644.01057047397,1326399786.8810108,0.23620236986459317
18240,1,820129.0,906855.6069153324,33813414082.846783,0.5166811314791363
18240,3,818770.0,1432694.645273435,40058197245.028366,0.24524151439150688
18240,4,820193.0,2119531.2104980005,144610665187.44598,0.4045112047009447
18260,2,814565.0,890493.0063996876,33867380562.027584,0.5366985795319891
18260,1,815577.0,2234499.510128437,157952187937.65848,0.3975346443487635
18260,3,816003.0,238433.22611401835,781090231.7667267,0.1726543483117673
18260,4,825471.0,1042854.8846127589,27208017570.7494,0.31438296394260057
18280,2,821858.0,833812.0395657981,27894784257.809086,0.5041926931338994
18280,1,813589.0,2009872.955878735,145206980285.82452,0.45171045745120436
18280,3,821339.0,1375316.1473535295,42635728592.048164,0.28325557670725027
18280,4,814830.0,555943.5020093184,4071183166.5204053,0.1655271315855968
18300,2,816648.0,853555.5043625736,27690199615.508736,0.47760890529975397
18300,1,817179.0,2066313.0399740357,150502488692.0019,0.44295673830361365
18300,3,817795.0,886276.3596073763,25692283010.262245,0.4110306719169861
18300,4,819994.0,944658.1715893524,15923704984.429234,0.22423562710006273
18320,2,823346.0,966965.4486192951,18048366908.919205,0.2425637302494658
18320,1,814622.0,2103304.884974244,159583666695.64386,0.45330847903405724
18320,3,813892.0,805242.1353803303,20760646218.500954,0.4023442026802853
18320,4,819756.0,1134015.2187691685,21415996479.138073,0.20927164345349944
18340,2,824989.0,842586.1903166396,24314106592.248833,0.43036753878442247
18340,1,811714.0,310601.2393652557,2174759465.9508514,0.28327922475307454
18340,3,821528.0,1852813.6129087785,131780525447.91492,0.48238926343363553
18340,4,813385.0,1669994.6207680127,61539284796.08748,0.27728869519414157
18360,2,818207.0,847920.5677506903,27633880018.036655,0.4829936174307258
18360,1,816135.0,625692.0204693746,4312155110.041598,0.13841495167677947
18360,3,820228.0,904956.9456748508,24313476467.54843,0.37307924540172266
18360,4,817046.0,2050860.219590155,163549164706.5754,0.4886366883757301
18380,2,814702.0,930982.5808119352,24678446538.491554,0.35780348962185915
18380,1,822151.0,829288.2636413788,28177561722.781708,0.5148755104201043
18380,3,810165.0,2233228.8215590212,124470042905.0584,0.31362325291402193
18380,4,824598.0,1483968.495068046,42482625135.87043,0.24242189824630386
18400,2,817005.0,413300.0084211802,2173983613.525037,0.15993197560160058
18400,1,823114.0,915035.2368959484,28215495001.65054,0.4234692704393076
18400,3,819030.0,908104.6109022412,24528878339.838547,0.37377976924336176
18400,4,812467.0,2140534.724525841,164890319347.18796,0.4522311443466018
18420,2,814735.0,849204.1889874346,28290391025.181316,0.49297461745244153
18420,1,825439.0,411320.04004263715,3023999456.9722376,0.22461142029042702
18420,3,812157.0,2242307.9422732284,160900787921.359,0.4021402322751152
18420,4,819285.0,1107997.7935333143,27593497898.689526,0.28244821236034934
18440,2,815825.0,2173951.332695399,161172567681.61157,0.42854985633955395
18440,1,818299.0,876504.1975403192,28443507761.00302,0.4652485386878402
18440,3,814420.0,530735.0415263376,4168242078.6311836,0.1859547482093983
18440,4,823072.0,948845.6082095546,26024358780.95633,0.36324429164473787
18460,2,816256.0,1150146.7672384153,36517173133.06688,0.34689695558233263
18460,1,816072.0,698208.3950316787,15883044188.464766,0.4094241683486233
18460,3,821621.0,2326974.234656956,113333597782.92554,0.26301795122490695
18460,4,817667.0,1822639.3664622838,54074861197.74494,0.20455202582257295
